fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
2004999999,490,508,672,842,1153,20,NCNTY20049N20049,Elk County,2882,KS,0
2005199999,506,527,694,914,1200,20,NCNTY20051N20051,Ellis County,28452,KS,0
2005399999,490,508,672,842,908,20,NCNTY20053N20053,Ellsworth County,6497,KS,0
2005599999,562,592,771,966,1132,20,NCNTY20055N20055,Finney County,36776,KS,0
2005799999,537,557,737,1020,1067,20,NCNTY20057N20057,Ford County,33848,KS,0
2005999999,530,584,773,968,1129,20,NCNTY20059N20059,Franklin County,25992,KS,0
2006199999,722,727,962,1367,1690,20,NCNTY20061N20061,Geary County,34362,KS,0
2006399999,490,508,672,842,908,20,NCNTY20063N20063,Gove County,2695,KS,0
2006599999,490,587,672,886,979,20,NCNTY20065N20065,Graham County,2597,KS,0
2006799999,490,508,672,842,979,20,NCNTY20067N20067,Grant County,7829,KS,0
2006999999,490,508,672,842,942,20,NCNTY20069N20069,Gray County,6006,KS,0
2007199999,501,520,688,900,1002,20,NCNTY20071N20071,Greeley County,1247,KS,0
2007399999,490,564,672,842,1039,20,NCNTY20073N20073,Greenwood County,6689,KS,0
2007599999,498,517,684,857,981,20,NCNTY20075N20075,Hamilton County,2690,KS,0
2007799999,490,508,672,842,1031,20,NCNTY20077N20077,Harper County,6034,KS,0
2007999999,506,598,787,1073,1302,20,METRO48620M48620,Harvey County,34684,KS,1
2008199999,607,626,833,1044,1219,20,NCNTY20081N20081,Haskell County,4256,KS,0
2008399999,490,537,672,905,918,20,NCNTY20083N20083,Hodgeman County,1916,KS,0
2008599999,543,593,785,1033,1229,20,METRO45820M45820,Jackson County,13462,KS,1
2008799999,543,593,785,1033,1229,20,METRO45820M45820,Jefferson County,19126,KS,1
2008999999,490,553,672,842,908,20,NCNTY20089N20089,Jewell County,3077,KS,0
2009199999,640,786,953,1286,1457,20,METRO28140M28140,Johnson County,544179,KS,1
2009399999,490,508,672,860,979,20,NCNTY20093N20093,Kearny County,3977,KS,0
2009599999,432,518,672,953,1089,20,METRO48620N20095,Kingman County,7858,KS,1
2009799999,432,587,672,970,1180,20,NCNTY20097N20097,Kiowa County,2553,KS,0
2009999999,432,508,672,872,1043,20,NCNTY20099N20099,Labette County,21607,KS,0
2010199999,490,508,672,884,979,20,NCNTY20101N20101,Lane County,1750,KS,0
2010399999,640,786,953,1286,1457,20,METRO28140M28140,Leavenworth County,76227,KS,1
2010599999,490,577,672,879,979,20,NCNTY20105N20105,Lincoln County,3241,KS,0
2010799999,640,786,953,1286,1457,20,METRO28140M28140,Linn County,9656,KS,1
2010999999,490,508,672,972,1057,20,NCNTY20109N20109,Logan County,2756,KS,0
2011199999,440,508,672,969,987,20,NCNTY20111N20111,Lyon County,33690,KS,0
2011399999,528,548,725,918,1035,20,NCNTY20113N20113,McPherson County,29180,KS,0
2011599999,490,508,672,842,908,20,NCNTY20115N20115,Marion County,12660,KS,0
2011799999,490,508,672,859,953,20,NCNTY20117N20117,Marshall County,10117,KS,0
2011999999,490,513,672,905,908,20,NCNTY20119N20119,Meade County,4575,KS,0
2012199999,640,786,953,1286,1457,20,METRO28140M28140,Miami County,32787,KS,1
2012399999,490,508,672,852,979,20,NCNTY20123N20123,Mitchell County,6373,KS,0
2012599999,486,508,672,886,979,20,NCNTY20125N20125,Montgomery County,35471,KS,0
2012799999,490,541,672,923,926,20,NCNTY20127N20127,Morris County,5923,KS,0
2012999999,490,509,672,860,908,20,NCNTY20129N20129,Morton County,3233,KS,0
2013199999,490,555,672,930,1174,20,NCNTY20131N20131,Nemaha County,10178,KS,0
2013399999,490,582,672,900,908,20,NCNTY20133N20133,Neosho County,16512,KS,0
2013599999,490,587,672,924,927,20,NCNTY20135N20135,Ness County,3107,KS,0
2013799999,490,508,672,955,979,20,NCNTY20137N20137,Norton County,5671,KS,0
2013999999,543,593,785,1033,1229,20,METRO45820M45820,Osage County,16295,KS,1
2014199999,490,587,672,905,908,20,NCNTY20141N20141,Osborne County,3858,KS,0
2014399999,501,520,688,918,938,20,NCNTY20143N20143,Ottawa County,6091,KS,0
2014599999,501,547,688,900,1002,20,NCNTY20145N20145,Pawnee County,6973,KS,0
2014799999,490,587,672,922,979,20,NCNTY20147N20147,Phillips County,5642,KS,0
2014999999,722,727,944,1330,1658,20,METRO31740M31740,Pottawatomie County,21604,KS,1
2015199999,531,572,729,913,1243,20,NCNTY20151N20151,Pratt County,9656,KS,0
2015399999,490,508,672,842,979,20,NCNTY20153N20153,Rawlins County,2519,KS,0
2015599999,468,551,729,913,1040,20,NCNTY20155N20155,Reno County,64511,KS,0
2015799999,490,554,672,951,955,20,NCNTY20157N20157,Republic County,4980,KS,0
2015999999,490,517,672,896,1084,20,NCNTY20159N20159,Rice County,10083,KS,0
2016199999,722,727,944,1330,1658,20,METRO31740M31740,Riley County,71115,KS,1
2016399999,490,527,672,842,908,20,NCNTY20163N20163,Rooks County,5181,KS,0
2016599999,490,565,672,935,938,20,NCNTY20165N20165,Rush County,3307,KS,0
2016799999,490,508,672,925,979,20,NCNTY20167N20167,Russell County,6970,KS,0
2016999999,528,585,766,1002,1072,20,NCNTY20169N20169,Saline County,55606,KS,0
2017199999,519,535,711,891,1155,20,NCNTY20171N20171,Scott County,4936,KS,0
2017399999,506,598,787,1073,1302,20,METRO48620M48620,Sedgwick County,498365,KS,1
2017599999,466,629,726,964,1069,20,NCNTY20175N20175,Seward County,22952,KS,0
2017799999,543,593,785,1033,1229,20,METRO45820M45820,Shawnee County,177934,KS,1
2017999999,490,508,672,873,979,20,NCNTY20179N20179,Sheridan County,2556,KS,0
2018199999,534,554,733,918,991,20,NCNTY20181N20181,Sherman County,6010,KS,0
2018399999,490,567,672,903,979,20,NCNTY20183N20183,Smith County,3853,KS,0
2018599999,490,508,672,842,908,20,NCNTY20185N20185,Stafford County,4437,KS,0
2018799999,490,508,672,842,979,20,NCNTY20187N20187,Stanton County,2235,KS,0
2018999999,522,542,717,898,1113,20,NCNTY20189N20189,Stevens County,5724,KS,0
2019199999,448,531,697,906,1143,20,METRO48620N20191,Sumner County,24132,KS,1
2019399999,490,547,672,972,1007,20,NCNTY20193N20193,Thomas County,7900,KS,0
2019599999,490,587,672,842,908,20,NCNTY20195N20195,Trego County,3001,KS,0
2019799999,543,593,785,1033,1229,20,METRO45820M45820,Wabaunsee County,7053,KS,1
2019999999,490,564,672,940,979,20,NCNTY20199N20199,Wallace County,1485,KS,0
2020199999,490,508,672,842,908,20,NCNTY20201N20201,Washington County,5799,KS,0
2020399999,490,508,672,972,979,20,NCNTY20203N20203,Wichita County,2234,KS,0
2020599999,490,510,672,932,1107,20,NCNTY20205N20205,Wilson County,9409,KS,0
2020799999,490,508,672,842,979,20,NCNTY20207N20207,Woodson County,3309,KS,0
2020999999,640,786,953,1286,1457,20,METRO28140M28140,Wyandotte County,157505,KS,1
2100199999,451,467,618,811,935,21,NCNTY21001N21001,Adair County,18656,KY,0
2100399999,482,485,642,865,1128,21,METRO14540N21003,Allen County,19956,KY,1
2100599999,521,636,728,980,984,21,NCNTY21005N21005,Anderson County,21421,KY,0
2100799999,473,500,661,828,893,21,NCNTY21007N21007,Ballard County,8249,KY,0
2100999999,411,524,639,840,869,21,NCNTY21009N21009,Barren County,42173,KY,0
2101199999,460,486,643,806,906,21,NCNTY21011N21011,Bath County,11591,KY,0
2101399999,473,511,618,832,835,21,NCNTY21013N21013,Bell County,28691,KY,0
2101599999,584,670,884,1223,1414,21,METRO17140M17140,Boone County,118811,KY,1
2101799999,617,692,883,1231,1551,21,METRO30460M30460,Bourbon County,19985,KY,1
2101999999,509,609,734,989,1178,21,METRO26580M26580,Boyd County,49542,KY,1
2102199999,497,546,694,946,1099,21,NCNTY21021N21021,Boyle County,28432,KY,0
2102399999,584,670,884,1223,1414,21,METRO17140M17140,Bracken County,8488,KY,1
2102599999,443,467,618,840,885,21,NCNTY21025N21025,Breathitt County,13878,KY,0
2102799999,464,467,618,774,1010,21,NCNTY21027N21027,Breckinridge County,20059,KY,0
2102999999,602,688,853,1158,1307,21,METRO31140M31140,Bullitt County,74319,KY,1
2103199999,464,467,618,847,932,21,METRO14540N21031,Butler County,12690,KY,1
2103399999,443,536,618,807,843,21,NCNTY21033N21033,Caldwell County,12984,KY,0
2103599999,436,513,678,913,916,21,NCNTY21035N21035,Calloway County,37191,KY,0
2103799999,584,670,884,1223,1414,21,METRO17140M17140,Campbell County,90336,KY,1
2103999999,468,494,653,818,891,21,NCNTY21039N21039,Carlisle County,5104,KY,0
2104199999,483,515,675,942,960,21,NCNTY21041N21041,Carroll County,10811,KY,0
2104399999,443,467,618,774,940,21,NCNTY21043N21043,Carter County,27720,KY,0
2104599999,443,534,618,811,835,21,NCNTY21045N21045,Casey County,15955,KY,0
2104799999,563,689,867,1220,1404,21,METRO17300M17300,Christian County,73955,KY,1
2104999999,617,692,883,1231,1551,21,METRO30460M30460,Clark County,35613,KY,1
2105199999,443,539,618,774,1034,21,NCNTY21051N21051,Clay County,21730,KY,0
2105399999,443,493,618,774,835,21,NCNTY21053N21053,Clinton County,10272,KY,0
2105599999,443,513,618,840,843,21,NCNTY21055N21055,Crittenden County,9315,KY,0
2105799999,427,489,618,774,843,21,NCNTY21057N21057,Cumberland County,6856,KY,0
2105999999,536,571,746,962,1142,21,METRO36980M36980,Daviess County,96656,KY,1
2106199999,603,615,781,1037,1368,21,METRO14540M14540,Edmonson County,12161,KY,1
2106399999,452,499,631,791,861,21,NCNTY21063N21063,Elliott County,7852,KY,0
2106599999,443,467,618,786,890,21,NCNTY21065N21065,Estill County,14672,KY,0
2106799999,617,692,883,1231,1551,21,METRO30460M30460,Fayette County,295803,KY,1
2106999999,443,467,618,774,843,21,NCNTY21069N21069,Fleming County,14348,KY,0
2107199999,504,507,618,815,1030,21,NCNTY21071N21071,Floyd County,39451,KY,0
2107399999,542,632,757,992,1136,21,NCNTY21073N21073,Franklin County,49285,KY,0
2107599999,464,467,618,779,835,21,NCNTY21075N21075,Fulton County,6813,KY,0
2107799999,584,670,884,1223,1414,21,METRO17140M17140,Gallatin County,8589,KY,1
2107999999,474,523,662,829,1006,21,NCNTY21079N21079,Garrard County,16912,KY,0
2108199999,630,634,799,1155,1388,21,METRO17140MM3020,Grant County,24662,KY,1
2108399999,443,467,618,830,869,21,NCNTY21083N21083,Graves County,37121,KY,0
2108599999,443,539,618,840,843,21,NCNTY21085N21085,Grayson County,25746,KY,0
2108799999,443,467,618,774,835,21,NCNTY21087N21087,Green County,11258,KY,0
2108999999,509,609,734,989,1178,21,METRO26580M26580,Greenup County,36910,KY,1
2109199999,536,571,746,962,1142,21,METRO36980M36980,Hancock County,8565,KY,1
2109399999,543,579,766,1108,1345,21,METRO21060M21060,Hardin County,105543,KY,1
2109599999,482,502,618,832,835,21,NCNTY21095N21095,Harlan County,29278,KY,0
2109799999,443,486,618,851,965,21,NCNTY21097N21097,Harrison County,18846,KY,0
2109999999,443,516,618,870,978,21,NCNTY21099N21099,Hart County,18199,KY,0
2110199999,565,612,788,1017,1065,21,METRO21780M21780,Henderson County,46250,KY,1
2110399999,602,688,853,1158,1307,21,METRO31140M31140,Henry County,15416,KY,1
2110599999,443,489,618,832,835,21,NCNTY21105N21105,Hickman County,4902,KY,0
2110799999,450,475,628,828,910,21,NCNTY21107N21107,Hopkins County,46920,KY,0
2110999999,443,489,618,877,880,21,NCNTY21109N21109,Jackson County,13494,KY,0
2111199999,602,688,853,1158,1307,21,METRO31140M31140,Jefferson County,741096,KY,1
2111399999,617,692,883,1231,1551,21,METRO30460M30460,Jessamine County,48586,KY,1
2111599999,443,486,618,832,835,21,NCNTY21115N21115,Johnson County,23356,KY,0
2111799999,584,670,884,1223,1414,21,METRO17140M17140,Kenton County,159720,KY,1
2111999999,443,467,618,784,837,21,NCNTY21119N21119,Knott County,16346,KY,0
2112199999,443,523,618,843,1085,21,NCNTY21121N21121,Knox County,31883,KY,0
2112399999,543,579,766,1108,1345,21,METRO21060M21060,Larue County,14193,KY,1
2112599999,460,543,642,880,1009,21,NCNTY21125N21125,Laurel County,58849,KY,0
2112799999,443,526,618,839,983,21,NCNTY21127N21127,Lawrence County,15860,KY,0
2112999999,443,483,618,788,843,21,NCNTY21129N21129,Lee County,7887,KY,0
2113199999,474,489,618,840,843,21,NCNTY21131N21131,Leslie County,11310,KY,0
2113399999,448,501,625,783,857,21,NCNTY21133N21133,Letcher County,24519,KY,0
2113599999,443,517,618,774,912,21,NCNTY21135N21135,Lewis County,13870,KY,0
2113799999,443,470,618,808,939,21,NCNTY21137N21137,Lincoln County,24742,KY,0
2113999999,443,508,618,840,843,21,NCNTY21139N21139,Livingston County,9519,KY,0
2114199999,447,514,624,817,843,21,NCNTY21141N21141,Logan County,26835,KY,0
2114399999,443,483,618,840,843,21,NCNTY21143N21143,Lyon County,8314,KY,0
2114599999,468,551,729,922,1109,21,NCNTY21145N21145,McCracken County,65565,KY,0
2114799999,443,467,618,808,835,21,NCNTY21147N21147,McCreary County,18306,KY,0
2114999999,536,571,746,962,1142,21,METRO36980M36980,McLean County,9531,KY,1
2115199999,479,522,691,985,1027,21,NCNTY21151N21151,Madison County,82916,KY,0
2115399999,443,539,618,809,843,21,NCNTY21153N21153,Magoffin County,13333,KY,0
2115599999,451,550,630,789,1016,21,NCNTY21155N21155,Marion County,19820,KY,0
2115799999,583,598,685,858,934,21,NCNTY21157N21157,Marshall County,31448,KY,0
2115999999,443,486,618,840,983,21,NCNTY21159N21159,Martin County,12929,KY,0
2116199999,450,502,628,812,857,21,NCNTY21161N21161,Mason County,17490,KY,0
2116399999,476,557,702,1015,1223,21,METRO21060N21163,Meade County,28602,KY,1
2116599999,443,467,618,774,835,21,NCNTY21165N21165,Menifee County,6306,KY,0
2116799999,465,491,649,867,1140,21,NCNTY21167N21167,Mercer County,21331,KY,0
2116999999,443,540,618,774,835,21,NCNTY21169N21169,Metcalfe County,10099,KY,0
2117199999,443,467,618,789,835,21,NCNTY21171N21171,Monroe County,10963,KY,0
2117399999,500,528,698,878,1151,21,NCNTY21173N21173,Montgomery County,26499,KY,0
2117599999,473,540,618,791,866,21,NCNTY21175N21175,Morgan County,13923,KY,0
2117799999,443,497,618,774,867,21,NCNTY21177N21177,Muhlenberg County,31499,KY,0
2117999999,500,528,698,1002,1006,21,NCNTY21179N21179,Nelson County,43437,KY,0
2118199999,443,467,618,840,843,21,NCNTY21181N21181,Nicholas County,7135,KY,0
2118399999,443,498,618,840,885,21,NCNTY21183N21183,Ohio County,23842,KY,0
2118599999,602,688,853,1158,1307,21,METRO31140M31140,Oldham County,60316,KY,1
2118799999,450,477,629,827,858,21,NCNTY21187N21187,Owen County,10841,KY,0
2118999999,443,489,618,840,843,21,NCNTY21189N21189,Owsley County,4755,KY,0
2119199999,584,670,884,1223,1414,21,METRO17140M17140,Pendleton County,14877,KY,1
2119399999,443,489,618,832,835,21,NCNTY21193N21193,Perry County,28712,KY,0
2119599999,490,517,684,857,1007,21,NCNTY21195N21195,Pike County,65024,KY,0
2119799999,443,506,618,796,843,21,NCNTY21197N21197,Powell County,12613,KY,0
2119999999,409,486,622,803,841,21,NCNTY21199N21199,Pulaski County,63063,KY,0
2120199999,478,504,667,836,910,21,NCNTY21201N21201,Robertson County,2282,KY,0
2120399999,464,467,618,859,964,21,NCNTY21203N21203,Rockcastle County,17056,KY,0
2120599999,501,590,700,877,1057,21,NCNTY21205N21205,Rowan County,23333,KY,0
2120799999,509,512,618,805,1085,21,NCNTY21207N21207,Russell County,17565,KY,0
2120999999,617,692,883,1231,1551,21,METRO30460M30460,Scott County,47173,KY,1
2121199999,579,618,817,1151,1380,21,METRO31140N21211,Shelby County,42074,KY,1
2121399999,496,560,692,867,935,21,NCNTY21213N21213,Simpson County,17327,KY,0
2121599999,602,688,853,1158,1307,21,METRO31140M31140,Spencer County,17061,KY,1
2121799999,492,495,618,815,906,21,NCNTY21217N21217,Taylor County,24512,KY,0
2121999999,459,487,641,803,866,21,NCNTY21219N21219,Todd County,12460,KY,0
2122199999,563,689,867,1220,1404,21,METRO17300M17300,Trigg County,14339,KY,1
2122399999,602,688,853,1158,1307,21,METRO31140M31140,Trimble County,8809,KY,1
2122599999,473,540,618,878,1085,21,NCNTY21225N21225,Union County,15007,KY,0
2122799999,603,615,781,1037,1368,21,METRO14540M14540,Warren County,113792,KY,1
2122999999,463,503,647,811,1117,21,NCNTY21229N21229,Washington County,11717,KY,0
2123199999,443,540,618,894,907,21,NCNTY21231N21231,Wayne County,20813,KY,0
2123399999,443,518,618,892,914,21,NCNTY21233N21233,Webster County,13621,KY,0
2123599999,443,530,618,774,1053,21,NCNTY21235N21235,Whitley County,35637,KY,0
2123799999,443,467,618,778,843,21,NCNTY21237N21237,Wolfe County,7355,KY,0
2123999999,617,692,883,1231,1551,21,METRO30460M30460,Woodford County,24939,KY,1
2200199999,463,485,641,877,1014,22,METRO29180N22001,Acadia Parish,61773,LA,1
2200399999,519,523,641,906,930,22,NCNTY22003N22003,Allen Parish,25764,LA,0
2200599999,719,849,981,1259,1567,22,METRO12940M12940,Ascension Parish,107215,LA,1
2200799999,567,592,678,953,1007,22,NCNTY22007N22007,Assumption Parish,23421,LA,0
2200999999,429,520,667,883,984,22,NCNTY22009N22009,Avoyelles Parish,42073,LA,0
2201199999,536,556,641,914,1126,22,NCNTY22011N22011,Beauregard Parish,35654,LA,0
2201399999,536,560,641,865,868,22,NCNTY22013N22013,Bienville Parish,14353,LA,0
2201599999,584,718,828,1045,1200,22,METRO43340M43340,Bossier Parish,116979,LA,1
2201799999,584,718,828,1045,1200,22,METRO43340M43340,Caddo Parish,254969,LA,1
2201999999,587,661,827,1059,1209,22,METRO29340M29340,Calcasieu Parish,192768,LA,1
2202199999,536,560,641,927,1042,22,NCNTY22021N22021,Caldwell Parish,10132,LA,0
2202399999,587,661,827,1059,1209,22,METRO29340M29340,Cameron Parish,6839,LA,1
2202599999,481,485,641,855,1079,22,NCNTY22025N22025,Catahoula Parish,10407,LA,0
2202799999,508,511,676,893,1079,22,NCNTY22027N22027,Claiborne Parish,17195,LA,0
2202999999,500,503,641,835,952,22,NCNTY22029N22029,Concordia Parish,20822,LA,0
2203199999,584,718,828,1045,1200,22,METRO43340M43340,De Soto Parish,26656,LA,1
2203399999,719,849,981,1259,1567,22,METRO12940M12940,East Baton Rouge Parish,440171,LA,1
2203599999,484,488,641,807,952,22,NCNTY22035N22035,East Carroll Parish,7759,LA,0
2203799999,719,849,981,1259,1567,22,METRO12940M12940,East Feliciana Parish,20267,LA,1
2203999999,497,500,641,811,1036,22,NCNTY22039N22039,Evangeline Parish,33984,LA,0
2204199999,481,485,641,803,952,22,NCNTY22041N22041,Franklin Parish,20767,LA,0
2204399999,499,623,777,1020,1189,22,METRO10780M10780,Grant Parish,22309,LA,1
2204599999,591,594,773,968,1083,22,METRO29180N22045,Iberia Parish,73240,LA,1
2204799999,560,663,759,951,1191,22,METRO12940N22047,Iberville Parish,33387,LA,1
2204999999,536,542,641,857,1079,22,NCNTY22049N22049,Jackson Parish,16274,LA,0
2205199999,723,844,1008,1304,1492,22,METRO35380M35380,Jefferson Parish,432552,LA,1
2205399999,546,560,641,927,933,22,NCNTY22053N22053,Jefferson Davis Parish,31594,LA,0
2205599999,614,730,842,1105,1253,22,METRO29180M29180,Lafayette Parish,221578,LA,1
2205799999,665,669,848,1190,1423,22,METRO26380M26380,Lafourche Parish,96318,LA,1
2205999999,481,485,641,836,952,22,NCNTY22059N22059,La Salle Parish,14890,LA,0
2206199999,613,617,728,980,984,22,NCNTY22061N22061,Lincoln Parish,46735,LA,0
2206399999,719,849,981,1259,1567,22,METRO12940M12940,Livingston Parish,128026,LA,1
2206599999,481,485,641,814,866,22,NCNTY22065N22065,Madison Parish,12093,LA,0
2206799999,536,560,641,897,952,22,NCNTY22067N22067,Morehouse Parish,27979,LA,0
2206999999,536,548,725,963,980,22,NCNTY22069N22069,Natchitoches Parish,39566,LA,0
2207199999,723,844,1008,1304,1492,22,METRO35380M35380,Orleans Parish,343829,LA,1
2207399999,575,579,741,959,1002,22,METRO33740M33740,Ouachita Parish,153720,LA,1
2207599999,723,844,1008,1304,1492,22,METRO35380M35380,Plaquemines Parish,23042,LA,1
2207799999,719,849,981,1259,1567,22,METRO12940M12940,Pointe Coupee Parish,22802,LA,1
2207999999,499,623,777,1020,1189,22,METRO10780M10780,Rapides Parish,131613,LA,1
2208199999,551,555,734,920,992,22,NCNTY22081N22081,Red River Parish,9091,LA,0
2208399999,481,485,641,803,1126,22,NCNTY22083N22083,Richland Parish,20725,LA,0
2208599999,498,533,641,871,1114,22,NCNTY22085N22085,Sabine Parish,24233,LA,0
2208799999,723,844,1008,1304,1492,22,METRO35380M35380,St. Bernard Parish,35897,LA,1
2208999999,723,844,1008,1304,1492,22,METRO35380M35380,St. Charles Parish,52780,LA,1
2209199999,719,849,981,1259,1567,22,METRO12940M12940,St. Helena Parish,11203,LA,1
2209399999,503,611,700,927,1230,22,METRO35380N22093,St. James Parish,22102,LA,1
2209599999,723,844,1008,1304,1492,22,METRO35380M35380,St. John the Baptist Parish,45924,LA,1
2209799999,512,515,681,884,921,22,NCNTY22097N22097,St. Landry Parish,83384,LA,0
2209999999,614,730,842,1105,1253,22,METRO29180M29180,St. Martin Parish,52160,LA,1
2210199999,597,600,743,984,1199,22,NCNTY22101N22101,St. Mary Parish,54650,LA,0
2210399999,723,844,1008,1304,1492,22,METRO35380M35380,St. Tammany Parish,233740,LA,1
2210599999,641,645,842,1055,1138,22,METRO25220M25220,Tangipahoa Parish,121097,LA,1
2210799999,500,503,641,927,952,22,NCNTY22107N22107,Tensas Parish,5252,LA,0
2210999999,665,669,848,1190,1423,22,METRO26380M26380,Terrebonne Parish,111860,LA,1
2211199999,575,579,741,959,1002,22,METRO33740M33740,Union Parish,22721,LA,1
2211399999,515,582,668,940,943,22,METRO29180N22113,Vermilion Parish,57999,LA,1
2211599999,637,750,992,1243,1442,22,NCNTY22115N22115,Vernon Parish,52334,LA,0
2211799999,536,560,641,873,1040,22,NCNTY22117N22117,Washington Parish,47168,LA,0
2211999999,455,560,641,917,937,22,METRO43340N22119,Webster Parish,41207,LA,1
2212199999,719,849,981,1259,1567,22,METRO12940M12940,West Baton Rouge Parish,23788,LA,1
2212399999,481,485,641,825,866,22,NCNTY22123N22123,West Carroll Parish,11604,LA,0
2212599999,719,849,981,1259,1567,22,METRO12940M12940,West Feliciana Parish,15625,LA,1
2212799999,519,522,641,891,1115,22,NCNTY22127N22127,Winn Parish,15313,LA,0
2300102060,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,23055,ME,1
2300119105,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,3848,ME,1
2300129255,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,4350,ME,1
2300138565,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,2326,ME,1
2300138740,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,36592,ME,1
2300140035,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,9009,ME,1
2300140665,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,2095,ME,1
2300140770,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,3187,ME,1
2300144585,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,3031,ME,1
2300146160,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,2607,ME,1
2300160020,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,5376,ME,1
2300164570,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,4876,ME,1
2300177800,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,5734,ME,1
2300179585,659,712,915,1150,1460,23,METRO30340M30340,Androscoggin County,1616,ME,1
2300300800,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,239,ME,0
2300301220,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,238,ME,0
2300301710,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1302,ME,0
2300302760,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,68,ME,0
2300305385,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,726,ME,0
2300307065,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,610,ME,0
2300310565,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,8189,ME,0
2300311020,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,218,ME,0
2300311300,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,425,ME,0
2300311335,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,306,ME,0
2300311785,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,118,ME,0
2300312000,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,468,ME,0
2300313900,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,457,ME,0
2300315395,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,269,ME,0
2300315990,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,103,ME,0
2300319210,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,213,ME,0
2300319420,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,864,ME,0
2300321380,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1287,ME,0
2300325615,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,3496,ME,0
2300325755,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,4097,ME,0
2300326735,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1087,ME,0
2300327120,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,81,ME,0
2300327855,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,3,ME,0
2300328590,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,467,ME,0
2300330690,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,219,ME,0
2300330725,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,118,ME,0
2300332195,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,121,ME,0
2300332685,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,83,ME,0
2300333385,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1309,ME,0
2300333980,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,6123,ME,0
2300335065,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,837,ME,0
2300339300,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,2314,ME,0
2300339965,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,984,ME,0
2300340595,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1068,ME,0
2300341715,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,404,ME,0
2300342450,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,79,ME,0
2300342520,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,4035,ME,0
2300343255,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1948,ME,0
2300343710,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,1493,ME,0
2300343990,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,249,ME,0
2300345180,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,273,ME,0
2300346685,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,790,ME,0
2300347175,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,38,ME,0
2300348120,563,633,742,1000,1073,23,NCNTY23003N23003,Aroostook County,46,ME,0
