fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
111599999,692,768,882,1176,1315,1,METRO13820M13820,St. Clair County,83593,AL,1
111799999,692,768,882,1176,1315,1,METRO13820M13820,Shelby County,195085,AL,1
111999999,538,541,720,903,981,1,NCNTY01119N01119,Sumter County,13763,AL,0
112199999,471,474,630,855,878,1,NCNTY01121N01121,Talladega County,82291,AL,0
112399999,513,526,606,857,974,1,NCNTY01123N01123,Tallapoosa County,41616,AL,0
112599999,599,660,805,1034,1096,1,METRO46220M46220,Tuscaloosa County,194656,AL,1
112799999,502,505,655,828,979,1,METRO13820N01127,Walker County,67023,AL,1
112999999,497,497,624,785,882,1,NCNTY01129N01129,Washington County,17581,AL,0
113199999,483,528,606,854,857,1,NCNTY01131N01131,Wilcox County,11670,AL,0
113399999,453,456,606,881,1009,1,NCNTY01133N01133,Winston County,24484,AL,0
201399999,751,915,1051,1318,1431,2,NCNTY02013N02013,Aleutians East Borough,3141,AK,0
201699999,1038,1224,1628,2041,2505,2,NCNTY02016N02016,Aleutians West Census Area,5561,AK,0
202099999,923,1035,1337,1945,2355,2,METRO11260M11260,Anchorage Municipality,291826,AK,1
205099999,1058,1290,1481,1857,2017,2,NCNTY02050N02050,Bethel Census Area,17013,AK,0
206099999,892,949,1248,1610,1700,2,NCNTY02060N02060,Bristol Bay Borough,997,AK,0
206899999,1042,1130,1458,1840,2244,2,NCNTY02068N02068,Denali Borough,1826,AK,0
207099999,1013,1046,1201,1663,1848,2,NCNTY02070N02070,Dillingham Census Area,4847,AK,0
209099999,873,1029,1368,1990,2409,2,METRO21820M21820,Fairbanks North Star Borough,97581,AK,1
210099999,704,858,985,1247,1516,2,NCNTY02100N02100,Haines Borough,2508,AK,0
210599999,535,650,839,1139,1143,2,NCNTY02105N02105,Hoonah-Angoon Census Area,2150,AK,0
211099999,910,1072,1426,2039,2512,2,NCNTY02110N02110,Juneau City and Borough,31275,AK,0
212299999,814,819,1082,1403,1595,2,NCNTY02122N02122,Kenai Peninsula Borough,55400,AK,0
213099999,801,944,1255,1649,2210,2,NCNTY02130N02130,Ketchikan Gateway Borough,13477,AK,0
215099999,898,924,1061,1543,1738,2,NCNTY02150N02150,Kodiak Island Borough,13592,AK,0
215899999,659,804,923,1157,1257,2,NCNTY02158N02158,Kusilvak Census Area,7459,AK,0
216499999,629,752,881,1105,1356,2,NCNTY02164N02164,Lake and Peninsula Borough,1631,AK,0
217099999,740,835,1111,1616,1957,2,METRO11260N02170,Matanuska-Susitna Borough,88995,AK,1
218099999,970,1285,1521,1907,2072,2,NCNTY02180N02180,Nome Census Area,9492,AK,0
218599999,926,1028,1180,1598,2040,2,NCNTY02185N02185,North Slope Borough,9430,AK,0
218899999,1080,1111,1276,1732,1738,2,NCNTY02188N02188,Northwest Arctic Borough,7523,AK,0
219599999,692,816,1085,1360,1670,2,NCNTY02195N02195,Petersburg Census Area,3815,AK,0
219899999,790,795,1032,1294,1406,2,NCNTY02198N02198,Prince of Wales-Hyder Census Area,5559,AK,0
222099999,903,1007,1261,1753,2221,2,NCNTY02220N02220,Sitka City and Borough,8881,AK,0
223099999,965,1090,1351,1965,2079,2,NCNTY02230N02230,Skagway Municipality,968,AK,0
224099999,872,1030,1220,1775,2149,2,NCNTY02240N02240,Southeast Fairbanks Census Area,7029,AK,0
226199999,835,898,1194,1497,1838,2,NCNTY02261N02261,Valdez-Cordova Census Area,9636,AK,0
227599999,718,723,962,1223,1480,2,NCNTY02275N02275,Wrangell City and Borough,2369,AK,0
228299999,799,841,1118,1402,1721,2,NCNTY02282N02282,Yakutat City and Borough,662,AK,0
229099999,613,617,789,1033,1390,2,NCNTY02290N02290,Yukon-Koyukuk Census Area,5588,AK,0
400199999,508,595,697,998,1206,4,NCNTY04001N04001,Apache County,71518,AZ,0
400399999,617,621,779,1133,1372,4,METRO43420M43420,Cochise County,131346,AZ,1
400599999,782,920,1129,1446,1719,4,METRO22380M22380,Coconino County,134421,AZ,1
400799999,643,647,861,1090,1173,4,NCNTY04007N04007,Gila County,53597,AZ,0
400999999,595,650,785,1142,1354,4,NCNTY04009N04009,Graham County,37220,AZ,0
401199999,530,531,700,878,953,4,NCNTY04011N04011,Greenlee County,8437,AZ,0
401299999,568,571,760,953,1140,4,NCNTY04012N04012,La Paz County,20489,AZ,0
401399999,684,815,1013,1474,1697,4,METRO38060M38060,Maricopa County,3817117,AZ,1
401599999,564,626,797,1145,1264,4,METRO29420M29420,Mohave County,200186,AZ,1
401799999,572,575,722,969,1118,4,NCNTY04017N04017,Navajo County,107449,AZ,0
401999999,545,642,854,1242,1463,4,METRO46060M46060,Pima County,980263,AZ,1
402199999,684,815,1013,1474,1697,4,METRO38060M38060,Pinal County,375770,AZ,1
402399999,534,535,711,965,968,4,NCNTY04023N04023,Santa Cruz County,47420,AZ,0
402599999,665,670,891,1271,1275,4,METRO39140M39140,Yavapai County,211033,AZ,1
402799999,583,601,800,1164,1409,4,METRO49740M49740,Yuma County,195751,AZ,1
500199999,477,480,634,864,988,5,NCNTY05001N05001,Arkansas County,19019,AR,0
500399999,483,535,633,827,862,5,NCNTY05003N05003,Ashley County,21853,AR,0
500599999,501,516,686,908,934,5,NCNTY05005N05005,Baxter County,41513,AR,0
500799999,524,558,723,1039,1273,5,METRO22220M22220,Benton County,221339,AR,1
500999999,473,476,633,921,1115,5,NCNTY05009N05009,Boone County,36903,AR,0
501199999,420,495,659,826,898,5,NCNTY05011N05011,Bradley County,11508,AR,0
501399999,493,563,646,839,941,5,NCNTY05013N05013,Calhoun County,5368,AR,0
501599999,489,495,655,850,957,5,NCNTY05015N05015,Carroll County,27446,AR,0
501799999,483,551,633,921,922,5,NCNTY05017N05017,Chicot County,11800,AR,0
501999999,473,476,633,862,1020,5,NCNTY05019N05019,Clark County,22995,AR,0
502199999,473,476,633,894,922,5,NCNTY05021N05021,Clay County,16083,AR,0
502399999,503,506,673,939,1014,5,NCNTY05023N05023,Cleburne County,25970,AR,0
502599999,479,537,691,866,1076,5,METRO38220M38220,Cleveland County,8689,AR,1
502799999,451,551,633,921,960,5,NCNTY05027N05027,Columbia County,24552,AR,0
502999999,529,532,708,888,1024,5,NCNTY05029N05029,Conway County,21273,AR,0
503199999,493,613,743,1046,1047,5,METRO27860MM3700,Craighead County,96443,AR,1
503399999,486,524,697,944,1124,5,METRO22900M22900,Crawford County,61948,AR,1
503599999,628,705,833,1136,1316,5,METRO32820M32820,Crittenden County,50902,AR,1
503799999,520,523,696,873,948,5,NCNTY05037N05037,Cross County,17870,AR,0
503999999,473,476,633,883,886,5,NCNTY05039N05039,Dallas County,8116,AR,0
504199999,473,476,633,854,922,5,NCNTY05041N05041,Desha County,13008,AR,0
504399999,478,481,640,849,872,5,NCNTY05043N05043,Drew County,18509,AR,0
504599999,585,676,811,1086,1289,5,METRO30780M30780,Faulkner County,113237,AR,1
504799999,479,483,642,805,935,5,NCNTY05047N05047,Franklin County,18125,AR,0
504999999,473,476,633,859,862,5,NCNTY05049N05049,Fulton County,12245,AR,0
505199999,531,580,771,967,1123,5,METRO26300M26300,Garland County,96024,AR,1
505399999,470,566,650,938,1050,5,METRO30780N05053,Grant County,17853,AR,1
505599999,514,550,673,901,1099,5,NCNTY05055N05055,Greene County,42090,AR,0
505799999,489,504,641,804,873,5,NCNTY05057N05057,Hempstead County,22609,AR,0
505999999,499,554,653,856,1042,5,NCNTY05059N05059,Hot Spring County,32923,AR,0
506199999,404,476,633,804,922,5,NCNTY05061N05061,Howard County,13789,AR,0
506399999,473,476,633,794,895,5,NCNTY05063N05063,Independence County,36647,AR,0
506599999,473,476,633,859,862,5,NCNTY05065N05065,Izard County,13696,AR,0
506799999,404,476,633,794,975,5,NCNTY05067N05067,Jackson County,17997,AR,0
506999999,479,537,691,866,1076,5,METRO38220M38220,Jefferson County,77435,AR,1
507199999,486,489,651,853,923,5,NCNTY05071N05071,Johnson County,25540,AR,0
507399999,483,511,633,819,1034,5,NCNTY05073N05073,Lafayette County,7645,AR,0
507599999,494,497,633,849,971,5,NCNTY05075N05075,Lawrence County,17415,AR,0
507799999,473,476,633,874,1029,5,NCNTY05077N05077,Lee County,10424,AR,0
507999999,479,537,691,866,1076,5,METRO38220M38220,Lincoln County,14134,AR,1
508199999,450,476,633,804,918,5,METRO45500N05081,Little River County,13171,AR,1
508399999,483,551,633,835,908,5,NCNTY05083N05083,Logan County,22353,AR,0
508599999,585,676,811,1086,1289,5,METRO30780M30780,Lonoke County,68356,AR,1
508799999,524,558,723,1039,1273,5,METRO22220M22220,Madison County,15717,AR,1
508999999,440,504,633,801,1115,5,NCNTY05089N05089,Marion County,16653,AR,0
509199999,558,627,795,1022,1178,5,METRO45500M45500,Miller County,43462,AR,1
509399999,486,489,651,840,887,5,NCNTY05093N05093,Mississippi County,46480,AR,0
509599999,483,495,633,798,1115,5,NCNTY05095N05095,Monroe County,8149,AR,0
509799999,473,476,633,794,922,5,NCNTY05097N05097,Montgomery County,9487,AR,0
509999999,480,483,643,828,876,5,NCNTY05099N05099,Nevada County,8997,AR,0
510199999,478,481,633,921,922,5,NCNTY05101N05101,Newton County,8330,AR,0
510399999,517,521,633,845,974,5,NCNTY05103N05103,Ouachita County,26120,AR,0
510599999,585,676,811,1086,1289,5,METRO30780M30780,Perry County,10445,AR,1
510799999,473,476,633,918,1115,5,NCNTY05107N05107,Phillips County,21757,AR,0
510999999,536,551,633,794,917,5,NCNTY05109N05109,Pike County,11291,AR,0
511199999,473,476,633,859,862,5,METRO27860N05111,Poinsett County,24583,AR,1
511399999,473,476,633,794,1028,5,NCNTY05113N05113,Polk County,20662,AR,0
511599999,488,492,654,951,1055,5,NCNTY05115N05115,Pope County,61754,AR,0
511799999,473,476,633,852,969,5,NCNTY05117N05117,Prairie County,8715,AR,0
511999999,585,676,811,1086,1289,5,METRO30780M30780,Pulaski County,382748,AR,1
512199999,473,476,633,794,922,5,NCNTY05121N05121,Randolph County,17969,AR,0
512399999,473,476,633,921,1115,5,NCNTY05123N05123,St. Francis County,28258,AR,0
512599999,585,676,811,1086,1289,5,METRO30780M30780,Saline County,107118,AR,1
512799999,473,476,633,794,922,5,NCNTY05127N05127,Scott County,11233,AR,0
512999999,483,508,633,856,922,5,NCNTY05129N05129,Searcy County,8195,AR,0
513199999,486,524,697,944,1124,5,METRO22900M22900,Sebastian County,125744,AR,1
513399999,411,476,633,794,922,5,NCNTY05133N05133,Sevier County,17058,AR,0
513599999,404,476,633,836,935,5,NCNTY05135N05135,Sharp County,17264,AR,0
513799999,473,476,633,794,862,5,NCNTY05137N05137,Stone County,12394,AR,0
513999999,537,549,634,795,1064,5,NCNTY05139N05139,Union County,41639,AR,0
514199999,473,476,633,830,883,5,NCNTY05141N05141,Van Buren County,17295,AR,0
514399999,524,558,723,1039,1273,5,METRO22220M22220,Washington County,203065,AR,1
514599999,504,507,657,940,1157,5,NCNTY05145N05145,White County,77076,AR,0
514799999,407,476,633,794,862,5,NCNTY05147N05147,Woodruff County,7260,AR,0
514999999,500,504,633,921,1015,5,NCNTY05149N05149,Yell County,22185,AR,0
600199999,1540,1855,2329,3219,3946,6,METRO41860MM5775,Alameda County,1510271,CA,1
600399999,646,710,940,1339,1520,6,NCNTY06003N06003,Alpine County,1175,CA,0
600599999,725,793,1055,1522,1687,6,NCNTY06005N06005,Amador County,38091,CA,0
600799999,712,785,992,1443,1689,6,METRO17020M17020,Butte County,220000,CA,1
600999999,619,763,902,1312,1589,6,NCNTY06009N06009,Calaveras County,45578,CA,0
601199999,546,745,856,1245,1441,6,NCNTY06011N06011,Colusa County,21419,CA,0
601399999,1540,1855,2329,3219,3946,6,METRO41860MM5775,Contra Costa County,1049025,CA,1
601599999,662,724,893,1266,1460,6,NCNTY06015N06015,Del Norte County,28610,CA,0
601799999,757,860,1086,1580,1913,6,METRO40900M40900,El Dorado County,181058,CA,1
601999999,697,771,958,1368,1599,6,METRO23420M23420,Fresno County,930450,CA,1
602199999,558,611,813,1060,1107,6,NCNTY06021N06021,Glenn County,28122,CA,0
602399999,639,729,956,1391,1600,6,NCNTY06023N06023,Humboldt County,134623,CA,0
602599999,575,687,901,1199,1564,6,METRO20940M20940,Imperial County,174528,CA,1
602799999,755,760,917,1309,1313,6,NCNTY06027N06027,Inyo County,18546,CA,0
602999999,672,695,904,1303,1550,6,METRO12540M12540,Kern County,839631,CA,1
603199999,747,752,929,1331,1496,6,METRO25260M25260,Kings County,152982,CA,1
603399999,583,705,914,1330,1474,6,NCNTY06033N06033,Lake County,64665,CA,0
603599999,596,653,868,1220,1454,6,NCNTY06035N06035,Lassen County,34895,CA,0
603799999,1067,1284,1663,2231,2467,6,METRO31080MM4480,Los Angeles County,9818605,CA,1
603999999,718,723,962,1361,1548,6,METRO31460M31460,Madera County,150865,CA,1
604199999,2014,2499,3121,4070,4346,6,METRO41860MM7360,Marin County,252409,CA,1
604399999,626,717,912,1286,1555,6,NCNTY06043N06043,Mariposa County,18251,CA,0
604599999,708,777,1033,1461,1653,6,NCNTY06045N06045,Mendocino County,87841,CA,0
604799999,542,623,790,1149,1368,6,METRO32900M32900,Merced County,255793,CA,1
604999999,479,533,697,1014,1127,6,NCNTY06049N06049,Modoc County,9686,CA,0
605199999,790,924,1229,1545,1988,6,NCNTY06051N06051,Mono County,14202,CA,0
605399999,986,1146,1433,2074,2215,6,METRO41500M41500,Monterey County,415057,CA,1
605599999,1005,1196,1575,2286,2533,6,METRO34900M34900,Napa County,136484,CA,1
605799999,757,892,1186,1725,2075,6,NCNTY06057N06057,Nevada County,98764,CA,0
605999999,1294,1493,1876,2626,3045,6,METRO31080MM5945,Orange County,3010232,CA,1
606199999,757,860,1086,1580,1913,6,METRO40900M40900,Placer County,348432,CA,1
606399999,592,751,862,1169,1330,6,NCNTY06063N06063,Plumas County,20007,CA,0
606599999,768,926,1156,1618,2004,6,METRO40140M40140,Riverside County,2189641,CA,1
606799999,757,860,1086,1580,1913,6,METRO40900M40900,Sacramento County,1418788,CA,1
606999999,1269,1277,1699,2471,2992,6,METRO41940N06069,San Benito County,55269,CA,1
607199999,768,926,1156,1618,2004,6,METRO40140M40140,San Bernardino County,2035210,CA,1
607399999,1257,1400,1816,2612,3198,6,METRO41740M41740,San Diego County,3095313,CA,1
607599999,2014,2499,3121,4070,4346,6,METRO41860MM7360,San Francisco County,805235,CA,1
607799999,631,746,990,1440,1744,6,METRO44700M44700,San Joaquin County,685306,CA,1
607999999,971,1107,1427,2076,2513,6,METRO42020M42020,San Luis Obispo County,269637,CA,1
608199999,2014,2499,3121,4070,4346,6,METRO41860MM7360,San Mateo County,718451,CA,1
608399999,1393,1636,1917,2603,3030,6,METRO42200M42200,Santa Barbara County,423895,CA,1
608599999,1716,2031,2522,3468,3942,6,METRO41940M41940,Santa Clara County,1781642,CA,1
608799999,1253,1477,1965,2615,2961,6,METRO42100M42100,Santa Cruz County,262382,CA,1
608999999,658,713,915,1331,1612,6,METRO39820M39820,Shasta County,177223,CA,1
609199999,818,899,1191,1493,1926,6,NCNTY06091N06091,Sierra County,3240,CA,0
609399999,524,617,821,1137,1353,6,NCNTY06093N06093,Siskiyou County,44900,CA,0
609599999,874,1087,1341,1951,2361,6,METRO46700M46700,Solano County,413344,CA,1
609799999,1224,1420,1843,2681,3246,6,METRO42220M42220,Sonoma County,483878,CA,1
609999999,727,809,1035,1478,1772,6,METRO33700M33700,Stanislaus County,514453,CA,1
610199999,674,678,887,1290,1562,6,METRO49700M49700,Sutter County,94737,CA,1
610399999,563,617,820,1115,1119,6,NCNTY06103N06103,Tehama County,63463,CA,0
610599999,582,637,847,1217,1492,6,NCNTY06105N06105,Trinity County,13786,CA,0
610799999,629,633,842,1194,1396,6,METRO47300M47300,Tulare County,442179,CA,1
610999999,654,746,957,1315,1496,6,NCNTY06109N06109,Tuolumne County,55365,CA,0
611199999,1109,1308,1739,2455,2938,6,METRO37100M37100,Ventura County,823318,CA,1
611399999,848,905,1203,1706,2119,6,METRO40900MM9270,Yolo County,200849,CA,1
611599999,674,678,887,1290,1562,6,METRO49700M49700,Yuba County,72155,CA,1
800199999,938,1127,1418,2031,2351,8,METRO19740M19740,Adams County,441603,CO,1
800399999,620,623,756,1061,1159,8,NCNTY08003N08003,Alamosa County,15445,CO,0
800599999,938,1127,1418,2031,2351,8,METRO19740M19740,Arapahoe County,572003,CO,1
800799999,704,708,913,1242,1416,8,NCNTY08007N08007,Archuleta County,12084,CO,0
800999999,590,607,697,1014,1228,8,NCNTY08009N08009,Baca County,3788,CO,0
801199999,554,558,740,962,1008,8,NCNTY08011N08011,Bent County,6499,CO,0
801399999,1084,1195,1461,2056,2350,8,METRO14500M14500,Boulder County,294567,CO,1
801499999,938,1127,1418,2031,2351,8,METRO19740M19740,Broomfield County,55889,CO,1
801599999,550,648,862,1170,1174,8,NCNTY08015N08015,Chaffee County,17809,CO,0
801799999,521,525,698,875,965,8,NCNTY08017N08017,Cheyenne County,1836,CO,0
801999999,938,1127,1418,2031,2351,8,METRO19740M19740,Clear Creek County,9088,CO,1
802199999,590,604,697,941,949,8,NCNTY08021N08021,Conejos County,8256,CO,0
802399999,573,576,743,932,1139,8,NCNTY08023N08023,Costilla County,3524,CO,0
802599999,611,629,722,905,1008,8,NCNTY08025N08025,Crowley County,5823,CO,0
802799999,549,552,712,1036,1254,8,NCNTY08027N08027,Custer County,4255,CO,0
802999999,680,685,911,1224,1299,8,NCNTY08029N08029,Delta County,30952,CO,0
803199999,938,1127,1418,2031,2351,8,METRO19740M19740,Denver County,600158,CO,1
803399999,590,607,697,1014,1068,8,NCNTY08033N08033,Dolores County,2064,CO,0
803599999,938,1127,1418,2031,2351,8,METRO19740M19740,Douglas County,285465,CO,1
803799999,929,1162,1456,1825,2209,8,NCNTY08037N08037,Eagle County,52197,CO,0
803999999,938,1127,1418,2031,2351,8,METRO19740M19740,Elbert County,23086,CO,1
804199999,651,793,1020,1484,1797,8,METRO17820M17820,El Paso County,622263,CO,1
804399999,603,607,776,1098,1250,8,NCNTY08043N08043,Fremont County,46824,CO,0
804599999,849,855,1112,1574,1934,8,NCNTY08045N08045,Garfield County,56389,CO,0
804799999,938,1127,1418,2031,2351,8,METRO19740M19740,Gilpin County,5441,CO,1
804999999,658,776,1032,1400,1608,8,NCNTY08049N08049,Grand County,14843,CO,0
805199999,575,734,901,1248,1582,8,NCNTY08051N08051,Gunnison County,15324,CO,0
805399999,574,713,819,1135,1255,8,NCNTY08053N08053,Hinsdale County,843,CO,0
805599999,570,573,742,1007,1011,8,NCNTY08055N08055,Huerfano County,6711,CO,0
805799999,661,665,858,1076,1315,8,NCNTY08057N08057,Jackson County,1394,CO,0
805999999,938,1127,1418,2031,2351,8,METRO19740M19740,Jefferson County,534543,CO,1
806199999,630,634,817,1024,1113,8,NCNTY08061N08061,Kiowa County,1398,CO,0
806399999,537,541,697,887,1228,8,NCNTY08063N08063,Kit Carson County,8270,CO,0
806599999,753,758,916,1222,1404,8,NCNTY08065N08065,Lake County,7310,CO,0
806799999,775,861,1043,1517,1683,8,NCNTY08067N08067,La Plata County,51334,CO,0
806999999,782,905,1106,1609,1948,8,METRO22660M22660,Larimer County,299630,CO,1
807199999,631,635,845,1162,1243,8,NCNTY08071N08071,Las Animas County,15507,CO,0
807399999,559,563,749,987,1148,8,NCNTY08073N08073,Lincoln County,5467,CO,0
807599999,616,620,770,1120,1344,8,NCNTY08075N08075,Logan County,22709,CO,0
807799999,589,635,844,1228,1487,8,METRO24300M24300,Mesa County,146723,CO,1
807999999,683,687,886,1227,1358,8,NCNTY08079N08079,Mineral County,712,CO,0
808199999,680,684,809,1171,1396,8,NCNTY08081N08081,Moffat County,13795,CO,0
808399999,607,610,726,1056,1279,8,NCNTY08083N08083,Montezuma County,25535,CO,0
808599999,657,662,880,1219,1223,8,NCNTY08085N08085,Montrose County,41276,CO,0
808799999,565,574,763,1023,1082,8,NCNTY08087N08087,Morgan County,28159,CO,0
808999999,587,591,786,985,1071,8,NCNTY08089N08089,Otero County,18831,CO,0
809199999,729,884,1143,1546,1752,8,NCNTY08091N08091,Ouray County,4436,CO,0
809399999,938,1127,1418,2031,2351,8,METRO19740M19740,Park County,16206,CO,1
809599999,538,542,721,904,1105,8,NCNTY08095N08095,Phillips County,4442,CO,0
809799999,1108,1306,1737,2357,2366,8,NCNTY08097N08097,Pitkin County,17148,CO,0
809999999,584,587,697,941,1072,8,NCNTY08099N08099,Prowers County,12551,CO,0
810199999,575,579,770,1090,1244,8,METRO39380M39380,Pueblo County,159063,CO,1
810399999,621,625,806,1107,1111,8,NCNTY08103N08103,Rio Blanco County,6666,CO,0
810599999,590,607,697,1012,1106,8,NCNTY08105N08105,Rio Grande County,11982,CO,0
810799999,985,991,1236,1798,1894,8,NCNTY08107N08107,Routt County,23509,CO,0
810999999,521,524,697,1014,1068,8,NCNTY08109N08109,Saguache County,6108,CO,0
811199999,954,960,1238,1552,1897,8,NCNTY08111N08111,San Juan County,699,CO,0
811399999,929,1095,1456,1871,2156,8,NCNTY08113N08113,San Miguel County,7359,CO,0
811599999,521,524,697,881,1007,8,NCNTY08115N08115,Sedgwick County,2379,CO,0
811799999,1060,1067,1419,1779,1933,8,NCNTY08117N08117,Summit County,27994,CO,0
811999999,666,803,1044,1503,1839,8,METRO17820N08119,Teller County,23350,CO,1
812199999,590,607,697,903,1068,8,NCNTY08121N08121,Washington County,4814,CO,0
812399999,625,744,937,1363,1650,8,METRO24540M24540,Weld County,252825,CO,1
812599999,521,524,697,1014,1123,8,NCNTY08125N08125,Yuma County,10043,CO,0
900104720,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,18584,CT,1
900108070,846,1010,1272,1595,1969,9,METRO14860MM1160,Fairfield County,144229,CT,1
900108980,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,16452,CT,1
900118500,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,80893,CT,1
900118850,1267,1571,1986,2544,3029,9,METRO14860MM8040,Fairfield County,20732,CT,1
900123890,846,1010,1272,1595,1969,9,METRO14860MM1160,Fairfield County,7490,CT,1
900126620,846,1010,1272,1595,1969,9,METRO14860MM1160,Fairfield County,59404,CT,1
900133620,1267,1571,1986,2544,3029,9,METRO14860MM8040,Fairfield County,61171,CT,1
900148620,846,1010,1272,1595,1969,9,METRO14860MM1160,Fairfield County,19479,CT,1
900150580,1267,1571,1986,2544,3029,9,METRO14860MM8040,Fairfield County,19738,CT,1
900150860,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,13881,CT,1
900152980,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,27560,CT,1
900156060,1267,1571,1986,2544,3029,9,METRO14860MM8040,Fairfield County,85603,CT,1
900163480,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,9158,CT,1
900163970,1026,1280,1609,2017,2512,9,METRO14860MM1930,Fairfield County,24638,CT,1
